Внутренний ID,Время создания заказа,ID мерчанта,Статус,Сумма,Валюта,ID заказа,Тип заказа,Описание заказа
66733039,19.11.17 04:40:13,1397120,reversed,"4,32",CZK,demo04920529,verification,demo
66733037,19.11.17 04:40:12,1397120,reversed,"6,75",CZK,demo52195109,verification,demo
66733035,19.11.17 04:40:11,1397120,reversed,"0,91",CZK,demo58215194,verification,demo
66733034,19.11.17 04:40:11,1397120,reversed,"1,64",CZK,demo82984522,verification,demo
66733032,19.11.17 04:40:10,1397120,approved,"6,8",CZK,demo00091986,purchase,demo
66733031,19.11.17 04:40:10,1397120,approved,"5,83",CZK,demo14885396,purchase,demo
66733028,19.11.17 04:40:09,1397120,approved,"7,37",CZK,demo07171932,purchase,demo
66733027,19.11.17 04:40:08,1397120,approved,"1,89",CZK,demo90157542,purchase,demo
66733022,19.11.17 04:40:06,1397120,approved,"7,83",CZK,demo53355532,purchase,demo
66733021,19.11.17 04:40:06,1397120,approved,"2,79",CZK,demo02694828,purchase,demo
66733019,19.11.17 04:40:05,1397120,approved,"3,45",CZK,demo08612346,purchase,demo
66733017,19.11.17 04:40:04,1397120,approved,"1,27",CZK,demo59738068,purchase,demo
66733015,19.11.17 04:40:03,1397120,approved,"8,43",CZK,demo27232616,purchase,demo
66733014,19.11.17 04:40:03,1397120,approved,"0,13",CZK,demo35466240,purchase,demo
66732885,19.11.17 04:31:06,1397120,processing,"4,13",RUB,demo11438510,verification,demo
66732884,19.11.17 04:31:06,1397120,processing,"6,81",RUB,demo12721201,verification,demo
66732880,19.11.17 04:31:05,1397120,processing,"3,6",RUB,demo22493969,verification,demo
66732879,19.11.17 04:31:04,1397120,processing,"2,4",RUB,demo57359683,verification,demo
66732875,19.11.17 04:31:03,1397120,processing,"9,85",RUB,demo04731690,verification,demo
66732874,19.11.17 04:31:02,1397120,processing,"5,26",RUB,demo56780320,verification,demo
66732872,19.11.17 04:31:01,1397120,processing,"3,23",RUB,demo02126701,verification,demo
66732870,19.11.17 04:31:01,1397120,processing,"6,52",RUB,demo28103081,verification,demo
66732868,19.11.17 04:31:00,1397120,processing,"4,96",RUB,demo67544909,verification,demo
66732867,19.11.17 04:31:00,1397120,processing,"7,31",RUB,demo95787804,verification,demo
66732864,19.11.17 04:30:59,1397120,processing,"5,35",EUR,demo08684207,verification,demo
66732863,19.11.17 04:30:58,1397120,processing,"8,84",EUR,demo99837221,verification,demo
66732860,19.11.17 04:30:57,1397120,processing,"3,67",EUR,demo99231811,verification,demo
66732859,19.11.17 04:30:57,1397120,processing,"1,35",EUR,demo71548609,verification,demo
66732855,19.11.17 04:30:55,1397120,processing,"3,95",EUR,demo52591518,verification,demo
66732854,19.11.17 04:30:55,1397120,processing,"7,31",EUR,demo09897993,verification,demo
66732852,19.11.17 04:30:54,1397120,processing,"8,71",EUR,demo86095866,verification,demo
66732849,19.11.17 04:30:54,1397120,processing,"5,03",EUR,demo81879913,verification,demo
66732847,19.11.17 04:30:53,1397120,processing,"1,03",EUR,demo11726504,verification,demo
66732846,19.11.17 04:30:53,1397120,processing,"8,62",EUR,demo49612005,verification,demo
66732843,19.11.17 04:30:52,1397120,declined,"7,45",RUB,demo08091948,verification,demo
66732842,19.11.17 04:30:52,1397120,declined,"1,1",RUB,demo05021103,verification,demo
66732839,19.11.17 04:30:51,1397120,declined,"9,88",RUB,demo00279896,verification,demo
66732838,19.11.17 04:30:50,1397120,declined,"0,06",RUB,demo30884603,verification,demo
66732834,19.11.17 04:30:49,1397120,declined,"0,54",RUB,demo45205020,verification,demo
66732833,19.11.17 04:30:48,1397120,declined,"1,06",RUB,demo26623847,verification,demo
66732830,19.11.17 04:30:48,1397120,declined,"2,67",RUB,demo27811900,verification,demo
66732828,19.11.17 04:30:47,1397120,declined,"9,83",RUB,demo90329891,verification,demo
66732825,19.11.17 04:30:46,1397120,declined,"2,47",RUB,demo60727639,verification,demo
66732824,19.11.17 04:30:46,1397120,declined,"0,63",RUB,demo57929491,verification,demo
66732822,19.11.17 04:30:45,1397120,processing,"7,52",EUR,demo83995013,verification,demo
66732821,19.11.17 04:30:45,1397120,processing,"0,93",EUR,demo32751322,verification,demo
66732817,19.11.17 04:30:44,1397120,processing,"3,14",EUR,demo60011857,verification,demo
66732813,19.11.17 04:30:42,1397120,processing,"6,89",EUR,demo86559351,verification,demo
66732812,19.11.17 04:30:42,1397120,processing,"9,85",EUR,demo51057074,verification,demo
66732810,19.11.17 04:30:41,1397120,processing,"6,2",EUR,demo45827727,verification,demo
66732808,19.11.17 04:30:41,1397120,processing,"4,02",EUR,demo72566142,verification,demo
66732806,19.11.17 04:30:40,1397120,processing,"0,28",EUR,demo81631848,verification,demo
66732805,19.11.17 04:30:39,1397120,processing,"9,52",EUR,demo16359845,verification,demo
66732802,19.11.17 04:30:39,1397120,processing,"7,48",CZK,demo90285710,verification,demo
66732801,19.11.17 04:30:38,1397120,processing,"2,59",CZK,demo71966068,verification,demo
66732798,19.11.17 04:30:37,1397120,processing,"6,06",CZK,demo17767220,verification,demo
66732797,19.11.17 04:30:37,1397120,processing,"0,19",CZK,demo24858180,verification,demo
66732793,19.11.17 04:30:35,1397120,processing,"2,98",CZK,demo30063979,verification,demo
66732792,19.11.17 04:30:35,1397120,processing,"5,48",CZK,demo54489000,verification,demo
66732790,19.11.17 04:30:34,1397120,processing,"8,34",CZK,demo23983507,verification,demo
66732786,19.11.17 04:30:33,1397120,processing,"1,84",CZK,demo08556083,verification,demo
66732785,19.11.17 04:30:33,1397120,processing,"2,17",CZK,demo81200809,verification,demo
66732783,19.11.17 04:30:32,1397120,reversed,"9,63",RUB,demo70343830,verification,demo
66732782,19.11.17 04:30:32,1397120,reversed,"5,99",RUB,demo77334151,verification,demo
66732779,19.11.17 04:30:30,1397120,reversed,"5,48",RUB,demo50688315,verification,demo
66732778,19.11.17 04:30:30,1397120,reversed,"7,29",RUB,demo18849337,verification,demo
66732774,19.11.17 04:30:29,1397120,reversed,"9,97",RUB,demo57003896,verification,demo
66732773,19.11.17 04:30:28,1397120,reversed,"8,35",RUB,demo37494184,verification,demo
66732771,19.11.17 04:30:28,1397120,reversed,"9,4",RUB,demo28467547,verification,demo
66732769,19.11.17 04:30:27,1397120,reversed,"3,08",RUB,demo92941674,verification,demo
66732767,19.11.17 04:30:26,1397120,reversed,"1,04",RUB,demo58339990,verification,demo
66732766,19.11.17 04:30:26,1397120,reversed,"8,61",RUB,demo92544725,verification,demo
66732764,19.11.17 04:30:25,1397120,reversed,"5,4",UAH,demo34248585,verification,demo
66732763,19.11.17 04:30:25,1397120,reversed,"6,28",UAH,demo52031512,verification,demo
66732760,19.11.17 04:30:23,1397120,reversed,"3,7",UAH,demo90640514,verification,demo
66732759,19.11.17 04:30:23,1397120,reversed,"7,99",UAH,demo96532657,verification,demo
66732754,19.11.17 04:30:21,1397120,reversed,"2,54",UAH,demo36868707,verification,demo
66732753,19.11.17 04:30:21,1397120,reversed,"1,01",UAH,demo06332408,verification,demo
66732751,19.11.17 04:30:20,1397120,reversed,"0,41",UAH,demo29371959,verification,demo
66732749,19.11.17 04:30:20,1397120,reversed,"8,26",UAH,demo38993085,verification,demo
66732747,19.11.17 04:30:19,1397120,reversed,"3,58",UAH,demo62797068,verification,demo
66732745,19.11.17 04:30:19,1397120,reversed,"4,36",UAH,demo61396524,verification,demo
66732743,19.11.17 04:30:18,1397120,reversed,"2,39",UAH,demo63053869,verification,demo
66732741,19.11.17 04:30:18,1397120,reversed,"1,98",UAH,demo61280934,verification,demo
66732738,19.11.17 04:30:16,1397120,reversed,"0,59",UAH,demo67310103,verification,demo
66732737,19.11.17 04:30:16,1397120,reversed,"9,83",UAH,demo79801347,verification,demo
66732732,19.11.17 04:30:15,1397120,reversed,"5,55",UAH,demo93404057,verification,demo
66732731,19.11.17 04:30:14,1397120,reversed,"3,76",UAH,demo87540157,verification,demo
66732729,19.11.17 04:30:13,1397120,reversed,"5,05",UAH,demo00868841,verification,demo
66732727,19.11.17 04:30:13,1397120,reversed,"8,31",UAH,demo77648538,verification,demo
66732725,19.11.17 04:30:12,1397120,reversed,"4,57",UAH,demo21437798,verification,demo
66732723,19.11.17 04:30:12,1397120,reversed,"8,71",UAH,demo07704613,verification,demo
66732720,19.11.17 04:30:11,1397120,approved,"2,77",GBP,demo24422506,purchase,demo
66732719,19.11.17 04:30:10,1397120,approved,"0,14",GBP,demo26263620,purchase,demo
66732716,19.11.17 04:30:09,1397120,approved,"6,35",GBP,demo30303405,purchase,demo
66732715,19.11.17 04:30:08,1397120,approved,"6,22",GBP,demo20043941,purchase,demo
66732711,19.11.17 04:30:06,1397120,approved,"1,05",GBP,demo67896258,purchase,demo
66732710,19.11.17 04:30:06,1397120,approved,"5,64",GBP,demo51329849,purchase,demo
66732708,19.11.17 04:30:05,1397120,approved,"9,89",GBP,demo00512339,purchase,demo
66732706,19.11.17 04:30:04,1397120,approved,"6,8",GBP,demo90356249,purchase,demo
66732704,19.11.17 04:30:03,1397120,approved,"3,78",GBP,demo57300332,purchase,demo
66732703,19.11.17 04:30:03,1397120,approved,"4,97",GBP,demo72178811,purchase,demo
66732582,19.11.17 04:21:07,1397120,processing,"6,05",CZK,demo23107216,verification,demo
66732581,19.11.17 04:21:06,1397120,processing,"5,28",CZK,demo42999721,verification,demo
66732578,19.11.17 04:21:05,1397120,processing,"0,49",CZK,demo69547513,verification,demo
66732577,19.11.17 04:21:05,1397120,processing,"0,22",CZK,demo28754803,verification,demo
66732573,19.11.17 04:21:03,1397120,processing,"1,95",CZK,demo90120479,verification,demo
66732572,19.11.17 04:21:03,1397120,processing,"0,23",CZK,demo49001332,verification,demo
66732570,19.11.17 04:21:02,1397120,processing,"1,24",CZK,demo42448971,verification,demo
66732567,19.11.17 04:21:01,1397120,processing,"2,66",CZK,demo08339564,verification,demo
66732564,19.11.17 04:21:00,1397120,processing,"8,28",CZK,demo53071301,verification,demo
66732563,19.11.17 04:21:00,1397120,processing,"1,11",CZK,demo71881525,verification,demo
66732561,19.11.17 04:21:00,1397120,processing,"1,87",USD,demo14813937,verification,demo
66732560,19.11.17 04:20:59,1397120,processing,"5,04",USD,demo24196659,verification,demo
66732557,19.11.17 04:20:58,1397120,processing,"8,04",USD,demo65462195,verification,demo
66732556,19.11.17 04:20:58,1397120,processing,"0,13",USD,demo29745326,verification,demo
66732552,19.11.17 04:20:57,1397120,processing,"8,3",USD,demo60915042,verification,demo
66732551,19.11.17 04:20:56,1397120,processing,"1,37",USD,demo80274132,verification,demo
66732549,19.11.17 04:20:55,1397120,processing,"0,62",USD,demo20261586,verification,demo
66732547,19.11.17 04:20:54,1397120,processing,"8,62",USD,demo10026967,verification,demo
66732545,19.11.17 04:20:53,1397120,processing,"9,52",USD,demo29466775,verification,demo
66732544,19.11.17 04:20:53,1397120,processing,"3,94",USD,demo17031888,verification,demo
66732542,19.11.17 04:20:52,1397120,declined,"3,7",EUR,demo47136839,verification,demo
66732541,19.11.17 04:20:52,1397120,declined,"8,45",EUR,demo74705247,verification,demo
66732538,19.11.17 04:20:51,1397120,declined,"7,17",EUR,demo42945235,verification,demo
66732537,19.11.17 04:20:50,1397120,declined,"6,27",EUR,demo54695806,verification,demo
66732533,19.11.17 04:20:49,1397120,declined,"4,68",EUR,demo28121094,verification,demo
66732532,19.11.17 04:20:49,1397120,declined,"1,87",EUR,demo69361327,verification,demo
66732530,19.11.17 04:20:48,1397120,declined,"9,01",EUR,demo13018184,verification,demo
66732528,19.11.17 04:20:47,1397120,declined,"2,05",EUR,demo23476132,verification,demo
66732526,19.11.17 04:20:46,1397120,declined,"9,77",EUR,demo76651269,verification,demo
66732525,19.11.17 04:20:46,1397120,declined,"7,04",EUR,demo85100464,verification,demo
66732523,19.11.17 04:20:45,1397120,processing,"3,61",USD,demo69487485,verification,demo
66732522,19.11.17 04:20:45,1397120,processing,"2,86",USD,demo48150793,verification,demo
66732519,19.11.17 04:20:44,1397120,processing,"7,68",USD,demo33938119,verification,demo
66732518,19.11.17 04:20:43,1397120,processing,"1,04",USD,demo32142063,verification,demo
66732512,19.11.17 04:20:42,1397120,processing,"4,46",USD,demo81966795,verification,demo
66732511,19.11.17 04:20:42,1397120,processing,"3,6",USD,demo65099543,verification,demo
66732508,19.11.17 04:20:41,1397120,processing,"4,36",USD,demo06375871,verification,demo
66732506,19.11.17 04:20:40,1397120,processing,"3,66",USD,demo23762063,verification,demo
66732504,19.11.17 04:20:40,1397120,processing,"6,06",USD,demo12794647,verification,demo
66732503,19.11.17 04:20:39,1397120,processing,"1,83",USD,demo47336314,verification,demo
66732501,19.11.17 04:20:39,1397120,processing,"4,9",EUR,demo52167065,verification,demo
66732500,19.11.17 04:20:38,1397120,processing,"5,54",EUR,demo87249442,verification,demo
66732497,19.11.17 04:20:37,1397120,processing,"9,93",EUR,demo29462374,verification,demo
66732496,19.11.17 04:20:37,1397120,processing,"0,82",EUR,demo53707920,verification,demo
66732492,19.11.17 04:20:35,1397120,processing,"0,36",EUR,demo87393983,verification,demo
66732490,19.11.17 04:20:35,1397120,processing,"7,19",EUR,demo22454267,verification,demo
66732488,19.11.17 04:20:34,1397120,processing,"1,61",EUR,demo64706054,verification,demo
66732486,19.11.17 04:20:34,1397120,processing,"4,98",EUR,demo49506685,verification,demo
66732484,19.11.17 04:20:33,1397120,processing,"7,15",EUR,demo85109251,verification,demo
66732483,19.11.17 04:20:32,1397120,processing,"6,4",EUR,demo68324857,verification,demo
66732481,19.11.17 04:20:32,1397120,reversed,"1,64",GBP,demo86329593,verification,demo
66732480,19.11.17 04:20:31,1397120,reversed,"6,9",GBP,demo74553866,verification,demo
66732476,19.11.17 04:20:30,1397120,reversed,"1,62",GBP,demo64189710,verification,demo
66732471,19.11.17 04:20:29,1397120,reversed,"8,15",GBP,demo64913901,verification,demo
66732470,19.11.17 04:20:28,1397120,reversed,"5,35",GBP,demo38951213,verification,demo
66732468,19.11.17 04:20:27,1397120,reversed,"8,35",GBP,demo98361004,verification,demo
66732465,19.11.17 04:20:27,1397120,reversed,8,GBP,demo69334796,verification,demo
66732463,19.11.17 04:20:26,1397120,reversed,"8,43",GBP,demo64567857,verification,demo
66732462,19.11.17 04:20:25,1397120,reversed,"6,35",GBP,demo85164740,verification,demo
66732460,19.11.17 04:20:25,1397120,reversed,"8,22",CZK,demo97009045,verification,demo
66732459,19.11.17 04:20:24,1397120,reversed,"0,32",CZK,demo27429754,verification,demo
66732456,19.11.17 04:20:23,1397120,reversed,"2,38",CZK,demo36067422,verification,demo
66732455,19.11.17 04:20:23,1397120,reversed,"9,1",CZK,demo93572964,verification,demo
66732451,19.11.17 04:20:21,1397120,reversed,"4,66",CZK,demo62233174,verification,demo
66732450,19.11.17 04:20:21,1397120,reversed,"9,83",CZK,demo37352718,verification,demo
66732447,19.11.17 04:20:20,1397120,reversed,"9,46",CZK,demo25322804,verification,demo
66732445,19.11.17 04:20:19,1397120,reversed,"6,37",CZK,demo28606293,verification,demo
66732443,19.11.17 04:20:19,1397120,reversed,"5,79",CZK,demo74377765,verification,demo
66732442,19.11.17 04:20:18,1397120,reversed,"9,94",CZK,demo47916418,verification,demo
66732440,19.11.17 04:20:18,1397120,reversed,"2,39",UAH,demo35542702,verification,demo
66732439,19.11.17 04:20:17,1397120,reversed,"0,17",UAH,demo80883919,verification,demo
66732436,19.11.17 04:20:16,1397120,reversed,"6,43",UAH,demo81179221,verification,demo
66732435,19.11.17 04:20:16,1397120,reversed,"8,3",UAH,demo17303883,verification,demo
66732431,19.11.17 04:20:14,1397120,reversed,"6,08",UAH,demo69860651,verification,demo
66732430,19.11.17 04:20:14,1397120,reversed,"2,8",UAH,demo53544530,verification,demo
66732428,19.11.17 04:20:13,1397120,reversed,"3,17",UAH,demo24932594,verification,demo
66732426,19.11.17 04:20:12,1397120,reversed,"6,31",UAH,demo10914388,verification,demo
66732423,19.11.17 04:20:12,1397120,reversed,"0,18",UAH,demo95736029,verification,demo
66732422,19.11.17 04:20:11,1397120,reversed,"8,39",UAH,demo46309637,verification,demo
66732420,19.11.17 04:20:10,1397120,approved,"7,15",USD,demo71163478,purchase,demo
66732418,19.11.17 04:20:10,1397120,approved,"2,39",USD,demo06757217,purchase,demo
66732414,19.11.17 04:20:09,1397120,approved,"9,52",USD,demo96858765,purchase,demo
66732413,19.11.17 04:20:08,1397120,approved,"2,23",USD,demo40909195,purchase,demo
66732409,19.11.17 04:20:06,1397120,approved,"9,02",USD,demo37514504,purchase,demo
66732408,19.11.17 04:20:06,1397120,approved,"3,15",USD,demo81297281,purchase,demo
66732406,19.11.17 04:20:05,1397120,approved,"4,79",USD,demo16263227,purchase,demo
66732403,19.11.17 04:20:04,1397120,approved,"8,35",USD,demo34286234,purchase,demo
66732400,19.11.17 04:20:03,1397120,approved,"6,35",USD,demo35663029,purchase,demo
66732398,19.11.17 04:20:03,1397120,approved,"5,86",USD,demo83032731,purchase,demo
66732225,19.11.17 04:11:07,1397120,processing,"9,23",EUR,demo09938404,verification,demo
66732224,19.11.17 04:11:06,1397120,processing,"8,79",EUR,demo74124772,verification,demo
66732221,19.11.17 04:11:05,1397120,processing,"1,3",EUR,demo00319457,verification,demo
66732220,19.11.17 04:11:05,1397120,processing,"7,13",EUR,demo57606591,verification,demo
66732216,19.11.17 04:11:03,1397120,processing,"5,23",EUR,demo63630525,verification,demo
66732215,19.11.17 04:11:03,1397120,processing,"1,04",EUR,demo78987382,verification,demo
66732213,19.11.17 04:11:02,1397120,processing,"4,77",EUR,demo03928738,verification,demo
66732211,19.11.17 04:11:01,1397120,processing,"5,72",EUR,demo62554151,verification,demo
66732208,19.11.17 04:11:01,1397120,processing,"0,72",EUR,demo90640710,verification,demo
66732206,19.11.17 04:11:00,1397120,processing,"7,09",EUR,demo52606668,verification,demo
66732204,19.11.17 04:10:59,1397120,processing,"2,6",EUR,demo20723038,verification,demo
66732203,19.11.17 04:10:59,1397120,processing,"2,55",EUR,demo54920568,verification,demo
66732199,19.11.17 04:10:58,1397120,processing,"0,26",EUR,demo03870978,verification,demo
66732198,19.11.17 04:10:58,1397120,processing,"6,5",EUR,demo80044712,verification,demo
66732194,19.11.17 04:10:56,1397120,processing,"1,67",EUR,demo36860844,verification,demo
66732193,19.11.17 04:10:56,1397120,processing,"5,1",EUR,demo92240537,verification,demo
66732191,19.11.17 04:10:55,1397120,processing,"9,08",EUR,demo92382495,verification,demo
66732188,19.11.17 04:10:54,1397120,processing,"3,99",EUR,demo10230115,verification,demo
66732185,19.11.17 04:10:53,1397120,processing,"0,61",EUR,demo07847352,verification,demo
66732184,19.11.17 04:10:53,1397120,processing,"4,56",EUR,demo02853435,verification,demo
66732182,19.11.17 04:10:52,1397120,declined,"9,24",GBP,demo70541694,verification,demo
66732181,19.11.17 04:10:52,1397120,declined,"0,18",GBP,demo34197215,verification,demo
66732178,19.11.17 04:10:51,1397120,declined,"1,21",GBP,demo00754733,verification,demo
66732177,19.11.17 04:10:50,1397120,declined,"8,7",GBP,demo32070625,verification,demo
66732172,19.11.17 04:10:49,1397120,declined,"3,26",GBP,demo00227528,verification,demo
66732170,19.11.17 04:10:49,1397120,declined,"9,81",GBP,demo54915209,verification,demo
66732168,19.11.17 04:10:48,1397120,declined,"8,9",GBP,demo05479034,verification,demo
66732165,19.11.17 04:10:47,1397120,declined,"5,24",GBP,demo99443634,verification,demo
66732162,19.11.17 04:10:46,1397120,declined,"0,81",GBP,demo97167530,verification,demo
66732161,19.11.17 04:10:46,1397120,declined,"7,08",GBP,demo18477429,verification,demo
66732159,19.11.17 04:10:45,1397120,processing,"9,2",UAH,demo87489447,verification,demo
66732158,19.11.17 04:10:45,1397120,processing,"5,83",UAH,demo96164342,verification,demo
66732155,19.11.17 04:10:44,1397120,processing,"8,98",UAH,demo76410881,verification,demo
66732154,19.11.17 04:10:44,1397120,processing,"3,46",UAH,demo47062910,verification,demo
66732149,19.11.17 04:10:42,1397120,processing,"6,49",UAH,demo35802400,verification,demo
66732147,19.11.17 04:10:42,1397120,processing,"7,92",UAH,demo47714017,verification,demo
66732145,19.11.17 04:10:41,1397120,processing,"7,57",UAH,demo90726781,verification,demo
66732143,19.11.17 04:10:40,1397120,processing,"2,24",UAH,demo65740417,verification,demo
66732141,19.11.17 04:10:40,1397120,processing,"0,31",UAH,demo01595285,verification,demo
66732140,19.11.17 04:10:39,1397120,processing,"2,8",UAH,demo45940270,verification,demo
66732138,19.11.17 04:10:39,1397120,processing,"4,01",EUR,demo76902160,verification,demo
66732137,19.11.17 04:10:38,1397120,processing,"0,96",EUR,demo37976617,verification,demo
66732134,19.11.17 04:10:37,1397120,processing,"2,53",EUR,demo43433651,verification,demo
66732133,19.11.17 04:10:37,1397120,processing,"9,19",EUR,demo03116967,verification,demo
66732129,19.11.17 04:10:35,1397120,processing,"6,81",EUR,demo01467283,verification,demo
66732128,19.11.17 04:10:35,1397120,processing,"0,04",EUR,demo98706552,verification,demo
66732126,19.11.17 04:10:34,1397120,processing,"2,47",EUR,demo52489320,verification,demo
66732123,19.11.17 04:10:33,1397120,processing,"3,27",EUR,demo07980891,verification,demo
66732120,19.11.17 04:10:33,1397120,processing,"6,41",EUR,demo44747824,verification,demo
66732118,19.11.17 04:10:32,1397120,reversed,"1,59",EUR,demo72605867,verification,demo
66732117,19.11.17 04:10:31,1397120,reversed,"8,37",EUR,demo71250267,verification,demo
66732114,19.11.17 04:10:30,1397120,reversed,"8,2",EUR,demo73905819,verification,demo
66732113,19.11.17 04:10:30,1397120,reversed,"5,67",EUR,demo65787079,verification,demo
66732109,19.11.17 04:10:28,1397120,reversed,"6,78",EUR,demo97643785,verification,demo
66732108,19.11.17 04:10:28,1397120,reversed,"9,63",EUR,demo06368275,verification,demo
66732106,19.11.17 04:10:27,1397120,reversed,"7,44",EUR,demo49621770,verification,demo
66732104,19.11.17 04:10:26,1397120,reversed,"9,24",EUR,demo57928697,verification,demo
66732102,19.11.17 04:10:26,1397120,reversed,"4,6",EUR,demo83465109,verification,demo
66732101,19.11.17 04:10:25,1397120,reversed,"4,65",EUR,demo71733425,verification,demo
66732099,19.11.17 04:10:25,1397120,reversed,"0,91",GBP,demo85802687,verification,demo
66732098,19.11.17 04:10:24,1397120,reversed,"8,02",GBP,demo23632991,verification,demo
66732095,19.11.17 04:10:23,1397120,reversed,"8,53",GBP,demo09584886,verification,demo
66732094,19.11.17 04:10:23,1397120,reversed,"2,8",GBP,demo46352341,verification,demo
66732090,19.11.17 04:10:21,1397120,reversed,"2,53",GBP,demo16139511,verification,demo
66732089,19.11.17 04:10:21,1397120,reversed,"0,65",GBP,demo78925783,verification,demo
66732087,19.11.17 04:10:20,1397120,reversed,"0,29",GBP,demo27152814,verification,demo
66732084,19.11.17 04:10:19,1397120,reversed,"2,52",GBP,demo94770226,verification,demo
66732082,19.11.17 04:10:19,1397120,reversed,"3,03",GBP,demo03424292,verification,demo
66732081,19.11.17 04:10:18,1397120,reversed,"1,88",GBP,demo40351566,verification,demo
66732079,19.11.17 04:10:18,1397120,reversed,"9,93",GBP,demo43455707,verification,demo
66732078,19.11.17 04:10:17,1397120,reversed,"8,39",GBP,demo97470955,verification,demo
66732075,19.11.17 04:10:16,1397120,reversed,"1,86",GBP,demo69616531,verification,demo
66732074,19.11.17 04:10:16,1397120,reversed,"3,25",GBP,demo30745417,verification,demo
66732069,19.11.17 04:10:14,1397120,reversed,"8,19",GBP,demo32465459,verification,demo
66732067,19.11.17 04:10:14,1397120,reversed,"1,17",GBP,demo28734512,verification,demo
66732064,19.11.17 04:10:13,1397120,reversed,"7,43",GBP,demo15355249,verification,demo
66732062,19.11.17 04:10:12,1397120,reversed,"2,77",GBP,demo16649321,verification,demo
66732059,19.11.17 04:10:11,1397120,reversed,"6,55",GBP,demo10305650,verification,demo
66732058,19.11.17 04:10:11,1397120,reversed,"8,34",GBP,demo38256932,verification,demo
66732056,19.11.17 04:10:10,1397120,approved,"4,22",GBP,demo49594234,purchase,demo
66732054,19.11.17 04:10:10,1397120,approved,"3,17",GBP,demo36219526,purchase,demo
66732050,19.11.17 04:10:09,1397120,approved,"6,65",GBP,demo54846308,purchase,demo
66732049,19.11.17 04:10:08,1397120,approved,"5,24",GBP,demo36605792,purchase,demo
66732045,19.11.17 04:10:07,1397120,approved,"7,05",GBP,demo35937943,purchase,demo
66732044,19.11.17 04:10:06,1397120,approved,"9,01",GBP,demo58890775,purchase,demo
66732041,19.11.17 04:10:05,1397120,approved,"5,84",GBP,demo80518075,purchase,demo
66732039,19.11.17 04:10:04,1397120,approved,"4,23",GBP,demo77860890,purchase,demo
66732037,19.11.17 04:10:03,1397120,approved,"4,36",GBP,demo47040954,purchase,demo
66732036,19.11.17 04:10:03,1397120,approved,"4,75",GBP,demo82381608,purchase,demo
66731898,19.11.17 04:01:07,1397120,processing,"4,08",GBP,demo14647761,verification,demo
66731894,19.11.17 04:01:06,1397120,processing,"3,39",GBP,demo07534618,verification,demo
66731893,19.11.17 04:01:05,1397120,processing,"6,45",GBP,demo77723233,verification,demo
66731889,19.11.17 04:01:04,1397120,processing,"3,5",GBP,demo38244951,verification,demo
66731888,19.11.17 04:01:04,1397120,processing,"1,47",GBP,demo75530869,verification,demo
66731886,19.11.17 04:01:03,1397120,processing,"6,41",GBP,demo11259002,verification,demo
66731884,19.11.17 04:01:02,1397120,processing,"7,94",GBP,demo54725621,verification,demo
66731882,19.11.17 04:01:01,1397120,processing,"7,35",GBP,demo42253951,verification,demo
66731879,19.11.17 04:01:01,1397120,processing,"3,34",RUB,demo28735316,verification,demo
66731878,19.11.17 04:01:00,1397120,processing,"3,32",RUB,demo11258647,verification,demo
66731875,19.11.17 04:00:59,1397120,processing,"2,09",RUB,demo25958944,verification,demo
66731874,19.11.17 04:00:59,1397120,processing,"5,01",RUB,demo15270602,verification,demo
66731870,19.11.17 04:00:57,1397120,processing,"4,32",RUB,demo03879258,verification,demo
66731869,19.11.17 04:00:57,1397120,processing,"3,64",RUB,demo32863388,verification,demo
66731867,19.11.17 04:00:56,1397120,processing,"0,93",RUB,demo72949173,verification,demo
66731865,19.11.17 04:00:55,1397120,processing,"8,23",RUB,demo23399344,verification,demo
66731863,19.11.17 04:00:55,1397120,processing,"7,01",RUB,demo91780766,verification,demo
66731862,19.11.17 04:00:54,1397120,processing,"4,6",RUB,demo42764385,verification,demo
66731860,19.11.17 04:00:54,1397120,declined,"8,9",UAH,demo52743689,verification,demo
66731859,19.11.17 04:00:53,1397120,declined,"3,33",UAH,demo76094616,verification,demo
66731855,19.11.17 04:00:52,1397120,declined,"5,61",UAH,demo07157459,verification,demo
66731854,19.11.17 04:00:52,1397120,declined,"0,47",UAH,demo01752955,verification,demo
66731850,19.11.17 04:00:50,1397120,declined,"1,22",UAH,demo90373793,verification,demo
66731849,19.11.17 04:00:50,1397120,declined,"1,9",UAH,demo31313177,verification,demo
66731847,19.11.17 04:00:49,1397120,declined,"0,99",UAH,demo56819105,verification,demo
66731845,19.11.17 04:00:48,1397120,declined,"7,74",UAH,demo95523369,verification,demo
66731843,19.11.17 04:00:47,1397120,declined,"5,06",UAH,demo58232873,verification,demo
66731842,19.11.17 04:00:47,1397120,declined,"3,06",UAH,demo77801818,verification,demo
66731838,19.11.17 04:00:46,1397120,processing,"3,81",GBP,demo63875959,verification,demo
66731834,19.11.17 04:00:45,1397120,processing,"9,26",GBP,demo57610881,verification,demo
66731833,19.11.17 04:00:45,1397120,processing,"9,13",GBP,demo16977294,verification,demo
66731829,19.11.17 04:00:43,1397120,processing,"5,44",GBP,demo00845838,verification,demo
66731828,19.11.17 04:00:43,1397120,processing,"8,71",GBP,demo73424861,verification,demo
66731826,19.11.17 04:00:42,1397120,processing,"8,82",GBP,demo91908542,verification,demo
